1476,J2010+6116,10:49.3,+61:16:15.0000
1477,J2011-1546,11:15.7,-15:46:40.0000
1478,J2015+6554,15:55.4,+65:54:52.0000
1479,J2015-0137,15:15.2,-01:37:32.5000
1480,J2015-1252,15:13.7,-12:52:57.0000
1481,J2016+1632,16:13.9,+16:32:34.0000
1482,J2018-0509,18:57.8,-05:09:29.0000
1483,J2018-1109,18:28.0,-11:09:55.0000
1484,J2020+6747,20:18.9,+67:47:05.9900
1485,J2021+0515,21:35.3,+05:15:04.0000
1486,J2022+6136,22:06.7,+61:36:57.9900
1487,J2022+7611,22:35.6,+76:11:26.0100
1488,J2023-0123,23:32.8,-01:23:42.0000
1489,J2023-1139,23:36.7,-11:39:58.3020
1490,J2024+1718,24:56.6,+17:18:13.0000
1491,J2025+0316,25:09.6,+03:16:44.0000
1492,J2027-0831,27:52.6,-08:31:56.0000
1493,J2030-0503,30:22.4,-05:03:12.0000
1494,J2030-0622,30:15.1,-06:22:15.0000
1495,J2031+0239,31:47.2,+02:39:37.0000
1496,J2031+1219,31:55.0,+12:19:41.0000
1497,J2033+2146,33:32.0,+21:46:22.0000
1498,J2035+1056,35:22.3,+10:56:06.8010
1499,J2036-0629,36:40.7,-06:29:03.0000
1500,J2037-1522,37:27.9,-15:22:00.0000
1501,J2039-1046,39:00.7,-10:46:41.9020
1502,J2042+7508,42:37.3,+75:08:02.0000
1503,J2043+1255,43:10.2,+12:55:13.0000
1504,J2045-1858,45:23.7,-18:58:53.0000
1505,J2049+1003,49:45.9,+10:03:14.0000
1506,J2050+0407,50:06.2,+04:07:48.0000
1507,J2051+1743,51:35.6,+17:43:36.0000
1508,J2101+0341,01:38.8,+03:41:31.0000
1509,J2102+6758,02:43.8,+67:58:19.0100
1510,J2106+0231,06:28.2,+02:31:37.0000
1511,J2106+2135,06:10.8,+21:35:36.0000
1512,J2108+1430,08:41.0,+14:30:27.0000
1513,J2110+0809,10:09.7,+08:09:55.4010
1514,J2110-1020,10:01.0,-10:20:57.0000
1515,J2114+1714,14:40.6,+17:14:22.0000
1516,J2114+2832,14:58.3,+28:32:57.0000
1517,J2115+2933,15:29.4,+29:33:38.0000
1518,J2115-1416,15:18.4,-14:16:43.0000
1519,J2117+0503,17:20.8,+05:03:04.0000
1520,J2118+0013,18:17.4,+00:13:16.8000
1521,J2118-0636,18:43.2,-06:36:18.0000
1522,J2120+0533,20:41.2,+05:33:45.0000
1523,J2123+0535,23:44.5,+05:35:22.0000
1524,J2124-1941,24:44.6,-19:41:42.9900
1525,J2125+0441,25:29.3,+04:41:35.0000
1526,J2128-0244,28:22.2,-02:44:32.0000
1527,J2129-1538,29:12.2,-15:38:41.0000
1528,J2130-0927,30:19.1,-09:27:37.0000
1529,J2131-1207,31:35.3,-12:07:04.0000
1530,J2133+1443,33:37.4,+14:43:46.0000
1531,J2134-0153,34:10.3,-01:53:17.0000
1532,J2136+0041,36:38.6,+00:41:54.0000
1533,J2139+0122,39:42.5,+01:22:27.0000
1534,J2139+1423,39:01.3,+14:23:36.0000
1535,J2142-0437,42:36.9,-04:37:43.0000
1536,J2143+1743,43:35.5,+17:43:48.0100
1537,J2145+1115,45:18.8,+11:15:27.0000
1538,J2146-1525,46:23.0,-15:25:43.0000
1539,J2147+0929,47:10.2,+09:29:46.0000
1540,J2148+0211,48:39.9,+02:11:26.0000
1541,J2148+0657,48:05.5,+06:57:38.0000
1542,J2148-1723,48:36.8,-17:23:44.0000
1543,J2149+0322,49:41.9,+03:22:51.4000
1544,J2151+0552,51:37.9,+05:52:13.0000
1545,J2151+0709,51:31.4,+07:09:26.0000
1546,J2152+1734,52:24.8,+17:34:37.0100
1547,J2153-1136,53:50.2,-11:36:14.0000
1548,J2156-0037,56:14.8,-00:37:04.0000
1549,J2157+3127,57:28.8,+31:27:01.0100
1550,J2158-1501,58:06.3,-15:01:09.0000
1551,J2200+0234,00:49.4,+02:34:30.0000
1552,J2200+2137,00:14.2,+21:37:57.0000
1553,J2200-1309,00:16.4,-13:09:05.3990
1554,J2203+1007,03:30.9,+10:07:42.0000
1555,J2203+1725,03:26.9,+17:25:48.0000
1556,J2203+3145,03:15.0,+31:45:38.0000
1557,J2204+0440,04:17.7,+04:40:01.9990
1558,J2204+3632,04:21.1,+36:32:36.9900
1559,J2206-0031,06:43.3,-00:31:02.0000
1560,J2207+1652,07:52.9,+16:52:17.0000
1561,J2210+2013,10:51.7,+20:13:24.0000
1562,J2211+1841,11:53.9,+18:41:49.0000
1563,J2212+2355,12:06.0,+23:55:39.9900
1564,J2212+2843,12:10.3,+28:43:00.0000
1565,J2214+0711,14:08.9,+07:11:42.4010
1566,J2214+3739,14:05.7,+37:39:09.0000
1567,J2216+3102,16:42.7,+31:02:35.0000
1568,J2216+3518,16:20.0,+35:18:13.9900
1569,J2217+2421,17:00.8,+24:21:46.0000
1570,J2218+1520,18:10.9,+15:20:35.0000
1571,J2218-0335,18:52.0,-03:35:36.0000
1572,J2219+1806,19:14.1,+18:06:35.0000
1573,J2219+2613,19:49.7,+26:13:28.0000
1574,J2225+2118,25:38.0,+21:18:06.0000
1575,J2226+0052,26:46.5,+00:52:11.0000
1576,J2228+2503,28:01.6,+25:03:03.0000
1577,J2229-0832,29:40.1,-08:32:54.0000
1578,J2230+6946,30:36.5,+69:46:28.0000
1579,J2230-1325,30:15.3,-13:25:42.0000
1580,J2235-1826,35:56.1,-18:26:09.0000
1581,J2236+2828,36:22.5,+28:28:57.0000
1582,J2236+7322,36:38.6,+73:22:52.0000
1583,J2236-1433,36:34.1,-14:33:22.0000
1584,J2238+0724,38:10.4,+07:24:14.0000
1585,J2238+2749,38:12.9,+27:49:52.0000
1586,J2241+0953,41:49.7,+09:53:52.0000
1587,J2241+4120,41:07.2,+41:20:11.0000
1588,J2242+4114,42:30.6,+41:14:45.5940
1589,J2244+2600,44:35.1,+26:00:20.0000
1590,J2244+4057,44:12.7,+40:57:13.5980
1591,J2245+0324,45:28.3,+03:24:08.0000
1592,J2245+0500,45:53.6,+05:00:57.0000
1593,J2246-1206,46:18.2,-12:06:51.0000
1594,J2247+0310,47:58.7,+03:10:42.0000
1595,J2247-1237,47:52.6,-12:37:19.0000
1596,J2249+2107,49:00.6,+21:07:02.0000
1597,J2250+3824,50:05.8,+38:24:37.1940
1598,J2251+4030,51:59.8,+40:30:58.2000
1599,J2253+1608,53:57.7,+16:08:53.0000
1600,J2253+1942,53:07.4,+19:42:34.0100
1601,J2257+0243,57:17.6,+02:43:17.0000
1602,J2259-0811,59:00.7,-08:11:03.0000
1603,J2300+1655,00:43.0,+16:55:14.0000
1604,J2301-0158,01:08.0,-01:58:04.0000
1605,J2303+3853,03:04.1,+38:53:48.0000
1606,J2305+8242,05:17.5,+82:42:48.9900
1607,J2307+1450,07:34.0,+14:50:18.0000
1608,J2307+3230,07:15.9,+32:30:31.0000
1609,J2308+2008,08:11.6,+20:08:42.0000
1610,J2310+1055,10:28.5,+10:55:30.0000
1611,J2311+4543,11:47.4,+45:43:56.0000
1612,J2321+2732,21:59.9,+27:32:46.4020
1613,J2321+3204,21:54.9,+32:04:07.6040
1614,J2322+1843,22:28.6,+18:43:24.0000
1615,J2322+4445,22:20.4,+44:45:42.0000
1616,J2323-0317,23:31.9,-03:17:05.0000
1617,J2327+0940,27:33.6,+09:40:09.0000
1618,J2327+1524,27:22.0,+15:24:37.0000
1619,J2327+1533,27:36.0,+15:33:09.0000
1620,J2329+0834,29:05.8,+08:34:15.0000
1621,J2330+1100,30:40.8,+11:00:18.0000
1622,J2330+3348,30:13.7,+33:48:35.9900
1623,J2331-1556,31:38.7,-15:56:57.0000
1624,J2334+0736,34:12.8,+07:36:27.0000
1625,J2335-0131,35:20.4,-01:31:09.0000
1626,J2336-1451,36:57.7,-14:51:21.0000
1627,J2337+2617,37:30.1,+26:17:47.0000
1628,J2337-0230,37:57.3,-02:30:57.0000
1629,J2339-1206,39:47.0,-12:06:45.0000
1630,J2340+2641,40:29.0,+26:41:56.0000
1631,J2343+1543,43:42.8,+15:43:03.0000
1632,J2343+2339,43:12.4,+23:39:45.0000
1633,J2345-1555,45:12.5,-15:55:07.0000
1634,J2346+0930,46:36.8,+09:30:45.0000
1635,J2346+8007,46:25.6,+80:07:54.9900
1636,J2348-0425,48:11.8,-04:25:56.0000
1637,J2348-1631,48:02.6,-16:31:12.0000
1638,J2350+1106,50:02.0,+11:06:36.0000
1639,J2352+3947,52:48.9,+39:47:56.0000
1640,J2354-1513,54:30.2,-15:13:11.0000
1641,J2357-0152,57:25.1,-01:52:15.0000
1642,J2357-1125,57:31.2,-11:25:39.0000
1643,J2358+0430,58:28.9,+04:30:24.8000
1644,J2358+1955,58:46.1,+19:55:20.0000
1645,J2358-1020,58:10.9,-10:20:08.0000
